,media_name_normalized,count,median_char_len,median_word_count,date_min,date_max,date_span_days,percentage,percentage_cum_sum
212,www.biobiochile.cl,8268,2870.5,464.0,2017-05-10 00:00:00.000,2024-11-28 00:00:00.000,2759,5.905883025229293,5.905883025229293
33,diarioeldia.cl,5500,3254.0,520.0,2018-09-28 00:00:00.000,2026-05-21 00:00:00.000,2792,3.928683676676476,9.834566701905768
16,cooperativa.cl,5282,2869.0,463.0,2023-07-04 00:00:00.000,2026-05-21 00:00:00.000,1052,3.772964941855481,13.607531643761249
143,portalinnova.cl,5014,3949.0,611.0,2020-01-24 21:04:44.000,2026-05-18 13:55:30.000,2305,3.5815309008828824,17.18906254464413
299,www.emol.com,4061,3323.0,540.0,2017-12-29 00:00:00.000,2026-05-19 00:00:00.000,3063,2.900797165633304,20.089859710277434
289,www.elrancaguino.cl,3395,3214.0,532.0,2022-11-11 00:00:00.000,2026-05-19 00:00:00.000,1285,2.425069287693934,22.514928997971367
250,www.diariolaunion.cl/enlace,3197,3081.0,503.0,2023-06-04 00:00:00.000,2026-05-21 00:00:00.000,1082,2.283636675333581,24.79856567330495
162,sabes.cl,2953,2641.0,429.0,2023-04-06 00:00:00.000,2026-05-18 00:00:00.000,1138,2.109345981313752,26.9079116546187
63,elinformador.cl,2900,3609.0,577.0,2020-05-22 17:09:47.000,2026-05-20 00:00:00.000,2188,2.071487756793051,28.97939941141175
341,www.meganoticias.cl,2536,2599.0,424.0,2023-05-02 11:00:00.000,2026-05-21 10:41:00.000,1114,1.8114803280093719,30.790879739421122
69,elproa.cl,2525,3086.0,491.0,2023-06-28 13:52:14.000,2026-05-21 16:31:50.000,1058,1.8036229606560188,32.59450270007714
249,www.diariolaunion.cl,2069,3577.0,575.0,2023-06-10 00:00:00.000,2026-05-21 00:00:00.000,1076,1.4778993685533872,34.07240206863053
159,redgol.cl/rss/feed,2017,2414.0,413.0,2023-07-10 00:00:00.000,2026-05-19 13:25:05.000,1044,1.4407554501557187,35.51315751878625
147,prensaopal.cl,1998,7723.5,1240.5,2018-02-25 00:00:00.000,2026-05-18 00:00:00.000,3004,1.427183633818109,36.94034115260436
302,www.emol.com/multimedia,1975,3492.0,567.0,2018-02-02 00:00:00.000,2024-11-27 00:00:00.000,2490,1.4107545929883711,38.35109574559273
126,lasnoticiasdemalleco.cl,1727,2659.0,432.0,2022-08-12 06:30:00.000,2026-05-19 14:06:48.000,1376,1.2336066744764136,39.58470242006914
278,www.elmostrador.cl/mercados,1722,4827.0,776.5,2023-06-16 00:00:00.000,2026-05-20 00:00:00.000,1069,1.2300351438612531,40.81473756393039
70,elreporterodeiquique.com,1706,3041.0,486.5,2021-01-14 18:27:00.000,2026-05-21 08:58:37.000,1952,1.2186062458927398,42.03334380982313
190,www.antofagastanoticias.cl,1645,3402.0,533.0,2018-02-20 00:00:00.000,2026-05-20 00:00:00.000,3011,1.1750335723877825,43.20837738221091
255,www.diarioviregion.cl,1622,2951.5,466.0,2018-03-27 10:33:35.000,2026-05-19 06:59:17.000,2974,1.1586045315580444,44.36698191376896
361,www.pagina7.cl,1619,2369.0,397.0,2020-02-28 00:00:00.000,2024-12-27 00:00:00.000,1764,1.1564616131889482,45.523443526957905
2,araucaniadiario.cl,1581,3101.0,499.0,2021-04-01 07:25:00.000,2026-05-14 08:49:00.000,1869,1.1293179805137288,46.65276150747163
301,www.emol.com/deportes,1574,3453.0,561.0,2021-07-13 00:00:00.000,2024-11-27 00:00:00.000,1233,1.1243178376525043,47.777079345124136
172,tierramarillano.cl,1528,3338.0,525.5,2023-03-16 00:00:00.000,2026-05-21 00:00:00.000,1162,1.0914597559930284,48.868539101117165
185,www.adnradio.cl/tenis,1474,2345.5,384.0,2020-11-05 00:00:00.000,2026-05-21 00:00:00.000,2023,1.0528872253492958,49.92142632646646
105,ladiscusion.cl,1469,3231.0,507.0,2020-03-04 17:05:51.000,2026-05-01 16:31:52.000,2248,1.0493156947341353,50.97074202120059
129,m.alairelibre.cl/,1454,2234.5,378.0,2023-05-17 00:00:00.000,2026-05-18 18:35:21.000,1097,1.038601102888654,52.00934312408925
157,redgol.cl,1401,2402.0,410.0,2023-02-20 00:00:00.000,2026-05-19 13:59:07.000,1184,1.0007428783679533,53.0100860024572
214,www.centralweb.cl,1336,3159.5,508.0,2021-12-11 04:09:28.000,2026-05-21 10:26:42.000,1622,0.9543129803708676,53.964398982828065
135,observador.cl,1331,2789.0,451.0,2022-06-29 16:29:20.000,2026-05-20 18:45:19.000,1421,0.9507414497557073,54.915140432583776
118,laregionhoy.cl,1308,3098.0,495.5,2020-05-16 00:00:00.000,2026-05-17 00:00:00.000,2192,0.9343124089259693,55.849452841509745
85,eltrabajo.cl,1299,3162.0,528.0,2013-11-06 12:43:35.000,2026-05-19 20:40:38.000,4577,0.9278836538186804,56.77733649532843
122,laserenaonline.cl,1293,3239.0,514.0,2022-08-03 00:00:00.000,2026-05-21 00:00:00.000,1387,0.9235978170804879,57.70093431240892
319,www.lanacion.cl,1232,2507.0,407.0,2020-05-26 13:00:31.000,2026-05-20 08:43:00.000,2184,0.8800251435755307,58.58095945598445
78,elsoldeiquique.cl,1194,3149.0,502.0,2022-11-08 00:15:47.000,2024-12-14 22:01:00.000,767,0.8528815109003114,59.43384096688476
49,elcachapoal.cl,1168,3151.0,500.0,2022-05-11 00:00:00.000,2024-11-27 00:00:00.000,931,0.8343095517014771,60.26815051858624
88,enlalinea.cl,1123,2962.0,476.0,2021-12-18 00:00:00.000,2024-11-27 12:08:48.000,1075,0.8021657761650333,61.07031629475127
45,elamerica.cl,1121,3147.0,497.0,2019-06-15 00:00:00.000,2026-05-18 00:00:00.000,2529,0.8007371639189692,61.87105345867024
333,www.linaresenlinea.cl,1114,3082.5,494.0,2021-05-02 00:00:00.000,2026-05-18 00:00:00.000,1842,0.7957370210577445,62.666790479727986
9,atacamanoticias.cl,1005,3016.0,480.0,2022-02-24 00:00:00.000,2026-05-21 00:00:00.000,1547,0.7178776536472471,63.384668133375236
182,www.adnradio.cl,988,2270.0,373.0,2021-09-18 00:00:00.000,2026-05-20 00:00:00.000,1705,0.7057344495557015,64.09040258293093
326,www.larazon.cl,976,3451.5,551.5,2022-01-11 00:00:00.000,2026-05-21 00:00:00.000,1591,0.6971627760793165,64.78756535901024
106,ladiscusion.cl/,972,3248.5,520.0,2019-04-29 22:14:41.000,2026-05-19 12:06:59.000,2576,0.6943055515871882,65.48187091059744
65,elmagallanico.com,939,2956.0,471.0,2023-05-04 15:28:31.000,2026-05-16 00:00:00.000,1107,0.6707334495271293,66.15260436012457
230,www.diarioantofagasta.cl,911,2963.0,468.0,2000-03-19 00:00:00.000,2026-05-19 14:23:16.000,9557,0.6507328780822309,66.80333723820681
68,elpinguino.com,894,2240.0,381.0,2023-06-21 00:00:00.000,2023-07-10 00:00:00.000,19,0.6385896739906854,67.44192691219749
266,www.eldinamo.cl,883,3134.0,509.0,2020-02-06 00:00:00.000,2026-05-21 00:00:00.000,2296,0.6307323066373325,68.07265921883481
31,diariocurico.cl/opinion,881,2852.0,456.0,2009-07-30 00:00:00.000,2026-05-15 00:00:00.000,6133,0.6293036943912683,68.70196291322608
260,www.elandino.cl,876,2777.0,454.0,2021-08-06 04:00:00.000,2025-12-19 10:49:24.000,1596,0.6257321637761079,69.32769507700219
3,araucaniadiario.cl/,835,3141.0,501.0,2013-06-21 22:12:00.000,2026-05-19 14:40:21.000,4714,0.5964456127317923,69.92414068973399
43,diariopuertovaras.cl/feed/,819,3022.0,476.0,2019-04-24 07:49:40.000,2026-05-21 11:43:13.000,2584,0.585016714763279,70.50915740449727
75,elsiglo.cl,815,5829.0,925.0,2023-08-01 21:10:14.000,2026-05-19 12:03:48.000,1021,0.5821594902711505,71.09131689476843
273,www.elmostrador.cl,811,4171.0,664.0,2023-06-11 00:00:00.000,2026-05-21 00:00:00.000,1075,0.5793022657790222,71.67061916054745
184,www.adnradio.cl/teleton-2023,797,2252.0,376.0,2023-07-09 00:00:00.000,2026-05-20 00:00:00.000,1046,0.5693019800565731,72.23992114060403
328,www.latercera.com,796,4035.5,655.0,2021-12-03 14:48:04.000,2026-05-21 16:19:47.468,1630,0.5685876739335409,72.80850881453756
374,www.tusnoticias.cl,789,3244.0,523.0,2021-11-18 14:31:48.000,2026-05-20 16:11:56.000,1644,0.5635875310723164,73.37209634560988
347,www.noticiaslosrios.cl,788,3089.0,490.5,2023-06-14 00:00:00.000,2026-05-05 00:00:00.000,1056,0.5628732249492843,73.93496957055916
366,www.radioagricultura.cl,775,2454.0,396.0,2019-10-08 14:32:24.000,2026-05-21 16:34:12.000,2417,0.5535872453498671,74.48855681590904
7,as.com/america,766,2738.5,469.5,2023-11-26 19:29:09.000,2024-12-30 01:49:16.000,399,0.5471584902425783,75.03571530615162
146,portalinnova.cl/category/facturas,716,3821.0,585.0,2019-06-08 18:57:23.000,2026-05-19 13:58:29.000,2536,0.511443184090974,75.5471584902426
102,interferencia.cl,699,5760.0,921.0,2022-09-15 11:52:11.000,2026-05-21 06:00:00.000,1343,0.4992999799994286,76.04645847024203
138,ovallehoy.cl,659,3236.0,516.0,2023-05-05 16:30:00.000,2026-05-19 08:06:00.000,1109,0.4707277350781451,76.51718620532017
62,elhuemul.cl/,645,4533.0,724.0,2023-06-16 00:00:00.000,2026-05-01 00:00:00.000,1050,0.4607274493556959,76.97791365467587
267,www.eldinamo.cl/mujeres-d,644,2693.0,442.0,2023-10-18 00:00:00.000,2026-05-20 00:00:00.000,945,0.46001314323266373,77.43792679790853
221,www.ciperchile.cl,637,9133.0,1450.0,2022-02-26 00:00:00.000,2026-05-19 00:00:00.000,1543,0.4550130003714392,77.89293979827997
6,as.com,634,2922.5,507.0,2022-09-24 00:00:00.000,2024-10-28 02:07:16.000,765,0.45287008200234297,78.34580988028232
224,www.clave9.cl,630,2923.5,461.5,2022-03-22 00:00:00.000,2024-11-27 00:00:00.000,981,0.4500128575102146,78.79582273779253
306,www.epicentrochile.com,569,2858.0,462.0,2022-05-16 00:00:00.000,2026-05-19 00:00:00.000,1464,0.40644018400525733,79.2022629217978
170,temucodiario.cl,553,2958.0,464.0,2022-12-28 00:00:00.000,2026-05-17 00:00:00.000,1236,0.3950112860367439,79.59727420783454
177,web.elpatagondomingo.cl,543,3637.0,587.0,2010-08-28 00:00:00.000,2024-10-09 00:00:00.000,5156,0.387868224806423,79.98514243264097
268,www.eldinamo.cl/wellness,532,2601.5,421.0,2023-09-27 00:00:00.000,2026-05-20 00:00:00.000,966,0.38001085745307006,80.36515329009404
219,www.cienciaenchile.cl,531,3370.0,512.0,2020-06-22 08:34:14.000,2026-05-19 08:00:18.000,2156,0.37929655133003803,80.74444984142409
114,lakalle.cl,531,2992.0,473.0,2023-06-13 21:41:00.000,2024-07-14 19:41:00.000,396,0.37929655133003803,81.12374639275413
148,puranoticia.pnt.cl,515,2743.0,434.0,2023-08-21 13:04:00.000,2026-05-19 13:55:00.000,1002,0.3678676533615246,81.49161404611566
213,www.biobiochile.cl/,504,2548.0,411.0,2021-01-12 00:00:00.000,2024-11-27 00:00:00.000,1415,0.3600102860081717,81.85162433212383
257,www.elaconcagua.cl,479,2618.0,419.0,2022-11-30 00:00:00.000,2026-04-30 00:00:00.000,1247,0.34215263293236947,82.1937769650562
174,us.as.com,440,2786.5,469.5,2021-12-21 00:00:00.000,2024-10-21 01:27:19.000,1035,0.3142946941341181,82.50807165919032
168,santiago2023.alairelibre.cl,439,2542.0,427.0,2023-06-07 00:00:00.000,2026-05-19 14:38:14.000,1077,0.31358038801108606,82.82165204720141
28,diariocurico.cl,418,3016.5,485.0,2009-11-23 00:00:00.000,2026-05-18 03:30:42.000,6020,0.2985799594274122,83.12023200662883
295,www.elserenense.cl,403,3026.0,487.0,2019-05-06 00:00:00.000,2026-05-18 00:00:00.000,2569,0.28786536758193093,83.40809737421075
42,diariopuertovaras.cl,399,3258.0,508.0,2018-03-20 11:27:22.000,2026-05-21 15:17:17.000,2984,0.28500814308980255,83.69310551730055
371,www.suractual.cl,389,3408.0,531.0,2022-12-09 00:00:00.000,2024-10-21 00:00:00.000,682,0.2778650818594817,83.97097059916004
160,redgol.cl/vidal,376,2316.0,394.0,2021-11-26 00:00:00.000,2026-05-19 12:18:15.000,1635,0.26857910226006454,84.2395497014201
59,elcoquimbano.cl,376,3177.5,509.5,2023-02-01 00:00:00.000,2024-11-27 00:00:00.000,665,0.26857910226006454,84.50812880368017
36,diarioelranco.cl/,374,3052.5,499.0,2023-06-26 18:06:20.000,2026-05-17 00:41:24.000,1055,0.26715049001400043,84.77527929369417
318,www.laizquierdadiario.pe/Peru,372,6064.5,975.0,2020-03-27 17:00:00.000,2026-12-05 00:00:00.000,2443,0.2657218777679362,85.0410011714621
131,m.alairelibre.cl/la-roja,359,2273.0,385.0,2023-07-04 00:00:00.000,2026-05-19 15:14:31.000,1050,0.25643589816851914,85.29743706963062
340,www.malleco7.cl,337,2861.0,460.0,2019-12-03 02:15:05.000,2026-05-19 10:32:35.000,2359,0.24072116346181321,85.53815823309243
300,www.emol.com/360,330,2525.0,431.0,2019-09-10 00:00:00.000,2024-11-27 00:00:00.000,1905,0.23572102060058858,85.77387925369302
228,www.df.cl/dftv,322,3851.5,614.5,2024-12-06 17:19:33.000,2026-05-21 10:57:46.000,530,0.23000657161633187,86.00388582530935
61,elhuemul.cl,321,3173.0,496.0,2023-06-29 00:00:00.000,2024-11-22 00:00:00.000,512,0.2292922654932998,86.23317809080265
25,diariocauquenes.cl,309,2867.0,452.0,2023-05-03 15:45:44.000,2026-05-16 07:00:55.000,1108,0.22072059201691477,86.45389868281957
276,www.elmostrador.cl/aqui-nuble,304,3623.0,551.5,2024-10-14 00:00:00.000,2026-05-21 00:00:00.000,584,0.21714906140175433,86.67104774422133
312,www.laizquierdadiario.cl/,304,5455.0,872.5,2020-10-05 00:00:00.000,2026-12-05 00:00:00.000,2252,0.21714906140175433,86.88819680562308
343,www.noticiasdellago.cl,294,2860.0,460.0,2022-09-14 20:06:31.000,2024-12-13 13:35:32.000,820,0.21000600017143348,87.09820280579451
176,us.as.com/mlb,293,2861.0,496.0,2023-11-26 19:29:09.000,2026-03-05 00:00:00.000,829,0.20929169404840137,87.30749449984292
227,www.df.cl/,292,3815.5,605.0,2024-11-26 22:54:25.000,2026-05-20 17:58:59.000,539,0.20857738792536928,87.51607188776829
359,www.ovejeronoticias.cl/category/seremi-de-gobierno-magallanes,280,3159.5,491.0,2023-03-02 21:38:00.000,2026-05-18 13:37:52.000,1172,0.20000571444898424,87.71607760221727
291,www.elrancaguino.cl/category/deportes,265,2910.0,473.0,2019-07-22 00:00:00.000,2026-05-19 00:00:00.000,2493,0.18929112260350295,87.90536872482078
357,www.ovejeronoticias.cl/category/historia-y-memoria,264,3517.0,551.5,2022-10-04 11:51:00.000,2026-05-18 13:29:31.000,1322,0.18857681648047087,88.09394554130125
155,radio.uchile.cl/deportes,255,3648.0,575.0,2013-02-05 17:04:37.000,2026-05-21 00:00:00.000,4852,0.1821480613731821,88.27609360267444
245,www.diarioeldia.cl/rss,254,3271.0,505.0,2017-10-13 18:16:27.000,2026-05-19 13:08:00.000,3139,0.18143375525015001,88.45752735792459
175,us.as.com/masdeporte,253,2662.0,441.0,2020-02-02 00:00:00.000,2024-12-30 00:00:00.000,1793,0.1807194491271179,88.63824680705171
275,www.elmostrador.cl/aqui-magallanes,253,4069.0,643.0,2018-06-24 22:31:32.000,2026-05-21 00:00:00.000,2887,0.1807194491271179,88.81896625617884
362,www.prensaciudadana.cl,249,3151.0,503.0,2021-03-01 00:00:00.000,2026-05-08 00:00:00.000,1894,0.17786222463498957,88.99682848081383
322,www.lanacion.cl/triunfo,237,3178.0,495.0,2020-09-27 09:24:00.000,2026-05-20 18:25:41.000,2061,0.16929055115860453,89.16611903197244
56,elcontraste.cl,233,2644.0,421.0,2023-06-27 17:27:21.000,2026-05-12 00:00:00.000,1049,0.1664333266664762,89.33255235863892
303,www.encancha.cl/,229,2639.0,453.0,2023-07-04 00:00:00.000,2026-05-19 10:40:47.037,1050,0.16357610217434784,89.49612846081327
311,www.lacuarta.com/urbana,229,2661.0,449.0,2025-03-17 11:43:43.955,2026-05-21 15:15:37.041,430,0.16357610217434784,89.65970456298761
284,www.elperiodista.cl/,226,3341.0,509.5,2021-03-09 10:22:50.000,2026-05-21 07:33:06.000,1898,0.16143318380525157,89.82113774679287
262,www.elcoquimbano.cl,207,3156.0,510.0,2020-08-21 00:00:00.000,2026-05-06 00:00:00.000,2084,0.14786136746764192,89.96899911426051
152,radio.uchile.cl,206,3585.0,572.5,2013-08-20 10:43:54.000,2026-05-21 00:00:00.000,4656,0.14714706134460986,90.11614617560512
29,diariocurico.cl/,206,3002.0,477.0,2023-07-14 00:00:00.000,2026-05-13 00:00:00.000,1034,0.14714706134460986,90.26329323694974
296,www.elserenense.cl/,203,3062.0,494.0,2023-07-13 00:00:00.000,2026-05-19 00:00:00.000,1041,0.1450041429755136,90.40829737992524
372,www.theclinic.cl/,202,3591.0,579.0,2026-02-27 00:00:00.000,2026-05-21 00:00:00.000,83,0.1442898368524815,90.55258721677772
38,diarioelranco.cl/feed/,202,2599.0,406.0,2023-07-15 00:00:00.000,2026-05-19 00:00:00.000,1039,0.1442898368524815,90.6968770536302
128,legales.diarioconcepcion.cl,201,5574.0,850.0,2023-09-01 00:00:00.000,2026-05-21 00:00:00.000,993,0.1435755307294494,90.84045258435965
91,gamba.cl,194,2808.5,439.0,2023-06-30 15:42:05.000,2024-11-27 22:32:35.000,516,0.1385753878682248,90.97902797222788
180,www.24horas.cl/motores,192,2486.0,401.0,2024-10-08 12:45:00.000,2026-05-21 14:54:00.000,590,0.13714677562216063,91.11617474785004
